mode,l,m,n,theory,operator,derivative_order,parity,branch,k,coefficient_re,coefficient_im,maximum_fit_order,source_file,source_commit,source_repository,source_paper,license
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,1,0.67942,0.41231,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,2,1.5027,-0.36253,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,3,0.82762,-1.2893,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,4,-0.45611,-1.0512,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,5,-1.0016,-0.12238,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,6,-0.90886,0.50642,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,7,-0.4595,0.79194,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,8,0.15037,0.50824,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,0,0.44366,-0.13449,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,1,-0.4873,-0.40538,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,2,-1.3842,0.3212,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,3,-0.84268,1.2373,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,4,0.36598,1.0619,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,5,0.87515,0.19467,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,6,0.65227,-0.41372,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,7,0.25487,-0.59136,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,8,0.32232,-0.24612,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,minus,9,0.57983,0.0,9,cubic_even_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,0,0.40479,-0.14114,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,1,-0.58331,-0.40912,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,2,-1.4439,0.34156,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,3,-0.83908,1.2638,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,4,0.40168,1.0623,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,5,0.97421,0.16324,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,6,0.8867,-0.50075,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,7,0.23059,-0.71505,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,plus,8,-0.3907,-0.26873,8,cubic_odd_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,0,-0.40479,0.14114,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,1,0.58331,0.40912,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,2,1.4439,-0.34156,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,3,0.83908,-1.2638,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,4,-0.40168,-1.0623,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,5,-0.97421,-0.16324,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,6,-0.8867,0.50075,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,7,-0.23059,0.71505,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_odd,lambda_odd,6,breaking,minus,8,0.3907,0.26873,8,cubic_odd_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,0,-1.4251,-1.0763,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,1,-3.7356,-1.1049,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,2,-5.4085,-0.091817,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,3,-5.9391,1.2201,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,4,-5.5687,2.2497,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,5,-4.4494,1.7828,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,plus,6,0.36604,0.57276,6,quartic_1_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,0,0.040075,-0.018273,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,1,-0.03443,0.075,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,2,-0.25979,-0.35126,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,3,-1.1301,-1.5375,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,4,-2.882,-2.3737,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,5,-4.6949,-1.5698,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,6,-7.4273,0.14099,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_1,epsilon1,8,preserving,minus,7,-7.6688,0.0,7,quartic_1_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,0,1.9802e-05,0.0,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,1,-0.22905,0.06806,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,2,-0.30271,-0.30801,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,3,-1.105,-1.3563,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,4,-3.169,-1.9797,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,5,-5.529,-1.2384,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,6,-8.4291,0.17298,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,7,-7.5657,2.556,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,8,0.0,3.2749,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,plus,9,0.0,-2.1032,9,quartic_2_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,0,-1.4132,-1.1662,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,1,-3.7116,-1.3857,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,2,-4.9954,-0.54038,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,3,-5.214,0.70955,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,4,-4.4177,1.7723,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,5,-3.4095,1.2056,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,6,-3.0231,-0.28973,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_2,epsilon2,8,preserving,minus,7,-1.041,0.0,7,quartic_2_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,0,0.71989,0.55619,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,1,1.7972,0.6588,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,2,2.4668,-0.0061078,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,3,2.2422,-1.2098,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,4,0.86468,-2.1126,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,5,-0.7351,-1.3607,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,6,-2.1294,0.21135,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,plus,7,-2.6393,0.0,7,quartic_3_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,0,-0.71989,-0.55619,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,1,-1.7972,-0.6588,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,2,-2.4668,0.0061078,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,3,-2.2422,1.2098,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,4,-0.86468,2.1126,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,5,0.7351,1.3607,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,6,2.1294,-0.21135,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,quartic_3,epsilon3,8,breaking,minus,7,2.6393,0.0,7,quartic_3_minus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
